Date,MPRIME,MPRIMEpct,MPRIMEstd,VIX,VIXpct,VIXstd,RealGDP,RealGDPpct,RealGDPstd,UNRATEpct,UNRATEstd,income,incomepct,incomestd,CPIpct,CPIstd,bond10,bond10pct,bond5pct,bond5,bond3pct,bond3,commodity,commoditypct,SP500pct,SP500
2/1/1997,8.25,0,0,21.1,0.083718597,1.543529785,11.26,0.005357143,0.117775681,5.2,0.103923048,29935,0.001941293,68.28649207,0.314267756,0.074800927,6.556,0.0082,0.0226,6.391,0.0165,5.225,188.8185,-0.0785,0.0059,790.82
1/1/1997,8.25,0,0,19.469999,-0.069311711,1.412027495,11.2,-0.003558719,0.138568074,5.3,0.114891253,29877,0.002012275,110.9578524,0.315258512,0.081052092,6.503,0.0115,0.006,6.25,-0.0089,5.14,204.9099,-0.0481,0.0613,786.16
12/1/1996,8.25,0,0,20.92,0.220536827,1.375184423,11.24,0.001782531,0.141954609,5.4,0.117473401,29817,0.002521687,108.6246749,0,0.101891615,6.429,0.063,0.0642,6.213,0.0131,5.186,215.2563,-0.017,-0.0215,740.74
11/1/1996,8.25,0,0,17.139999,-0.053561676,1.097615671,11.22,0.007181329,0.129511904,5.4,0.120208153,29742,0.001717692,110.593422,0.189513582,0.086280454,6.048,-0.0462,-0.0389,5.838,-0.0049,5.119,218.9817,0.0686,0.0734,757.02
10/1/1996,8.25,0,0.079056942,18.110001,0.068436574,1.450655617,11.14,0.003603604,0.133416641,5.2,0.128257553,29691,-0.001143818,133.0454997,0.316856781,0.106690202,6.341,-0.054,-0.0603,6.074,0.0237,5.144,204.9208,-0.0014,0.0261,705.27
9/1/1996,8.25,0,0.141519531,16.950001,-0.003527278,1.625386128,11.1,0.002710027,0.133416641,5.2,0.12349089,29725,0.00121257,147.9895435,0.317863954,0.132773928,6.703,-0.0348,-0.0398,6.464,-0.0487,5.025,205.2159,0.0338,0.0542,687.33
8/1/1996,8.25,0,0.194436508,17.01,-0.125899236,1.851426319,11.07,0.003626473,0.120535841,5.1,0.111579568,29689,0.001416669,151.8648906,0.191082803,0.149687145,6.945,0.0216,0.0242,6.732,-0.0045,5.282,198.5151,0.0198,0.0188,651.99
7/1/1996,8.25,0,0.223668902,19.459999,0.422514547,1.84117826,11.03,0.004553734,0.115127948,5.5,0.06363961,29647,-0.003696609,153.6310678,0.191448628,0.150585949,6.798,0.0122,0.0161,6.573,0.0299,5.306,194.652,-0.0575,-0.0457,639.95
6/1/1996,8.25,0,0.238105952,13.68,-0.148724331,1.587567263,10.98,-0.002724796,0.114231733,5.3,0.064807407,29757,0.00499848,149.401824,0.06385696,0.15050385,6.716,-0.0193,-0.0249,6.469,0,5.152,206.5216,0.013,0.0023,670.63
5/1/1996,8.25,0,0.240427859,16.07,0.015161087,1.703221012,11.01,0.012879485,0.083326666,5.6,0.042426407,29609,0.011685516,120.643711,0.19193858,0.144251992,6.848,0.0253,0.0333,6.634,0.0033,5.152,203.8712,-0.0261,0.0229,669.12
4/1/1996,8.25,0,0.235937845,15.83,-0.161546566,1.652867755,10.87,0.005550416,0.08676917,5.6,0.049497475,29267,-0.006955755,93.96637696,0.385356455,0.154548783,6.679,0.0545,0.0537,6.42,0.0018,5.135,209.3274,0.0129,0.0134,654.17
3/1/1996,8.25,0,0.242039942,18.879999,0.107981097,1.675396764,10.81,0.001853568,0.094985379,5.5,0.049497475,29472,0.002312611,99.34246323,0.516462234,0.15122572,6.334,0.0379,0.0613,6.093,0.026,5.126,206.664,0.0454,0.0079,645.5
2/1/1996,8.25,-0.029411765,0.221359436,17.040001,0.359936233,1.108967271,10.79,-0.002772643,0.093220169,5.5,0.04472136,29404,0.006917334,80.69947335,0.323834197,0.135061169,6.103,0.0945,0.0964,5.741,-0.0109,4.996,197.696,0.0045,0.0069,640.43
1/1/1996,8.5,-0.01734104,0.164062996,12.53,0.000798722,0.569582742,10.82,0.009328358,0.084089899,5.6,0.055226805,29202,0.000582491,95.83277101,0.586319218,0.135371471,5.576,0.0002,-0.0277,5.236,-0.0063,5.051,196.8141,-0.0328,0.0326,636.02
12/1/1995,8.65,-0.011428571,0.138343373,12.52,0.081174439,0.604566374,10.72,0.001869159,0.078145164,5.6,0.073824115,29185,0.000548528,92.09462525,-0.065104167,0.106366545,5.575,-0.0296,-0.0252,5.385,-0.0728,5.083,203.4971,0.0829,0.0174,615.93
11/1/1995,8.75,0,0.127366488,11.58,-0.162689805,0.625197569,10.7,-0.004651163,0.072111026,5.6,0.086313383,29169,0.001854714,89.01238678,-0.065061809,0.100240991,5.745,-0.0463,-0.0502,5.524,0.0037,5.482,187.9269,0.0263,0.041,605.37
10/1/1995,8.75,0,0.17232076,13.83,0.0855573,0.604335999,10.75,0.008442777,0.059076222,5.5,0.086313383,29115,6.87E-05,84.72546842,0.326370757,0.081547664,6.024,-0.0256,-0.0342,5.816,0.0122,5.462,183.1156,0.0112,-0.005,581.5
9/1/1995,8.75,0,0.20439613,12.74,0.105902778,0.544999541,10.66,0.004712535,0.057008771,5.6,0.086313383,29113,0.002134178,85.73287001,0.196206671,0.097011594,6.182,-0.0165,-0.0086,6.022,-0.0099,5.396,181.0815,0.0031,0.0401,584.41
8/1/1995,8.75,-0.005681818,0.297396107,11.52,-0.146034099,0.932484852,10.61,-0.004690432,0.073492252,5.7,0.086313383,29051,-0.000447289,90.84671155,0.262295082,0.099029126,6.286,-0.0215,-0.013,6.074,-0.0219,5.45,180.5308,0.018,-0.0003,561.88
7/1/1995,8.8,-0.022222222,0.439191176,13.49,0.185413005,0.959162134,10.66,0.009469697,0.064807407,5.7,0.09486833,29064,0.001171202,91.02815498,0,0.103923462,6.424,0.035,0.0308,6.154,-0.0002,5.572,177.3371,0.0163,0.0318,562.06
6/1/1995,9,0,0.522307913,11.38,-0.114396887,0.992336888,10.56,0.002849003,0.07731609,5.6,0.113137085,29030,0.001932767,111.055144,0.197109067,0.09231061,6.207,-0.0126,-0.0147,5.97,-0.0368,5.573,174.4889,-0.0349,0.0213,544.75
5/1/1995,9,0,0.592268708,12.85,0.093617021,0.94795675,10.53,-0.002840909,0.085771013,5.6,0.138564065,28974,0.009160252,130.1056494,0.197498354,0.098585774,6.286,-0.109,-0.1187,6.059,-0.0136,5.786,180.8068,-0.0154,0.0363,533.4
4/1/1995,9,0,0.655683697,11.75,-0.121166791,1.041997121,10.56,0.004757374,0.085401015,5.8,0.165680415,28711,-0.008324123,138.6208678,0.330250991,0.097732746,7.055,-0.0199,-0.0257,6.875,0.0019,5.866,183.6347,0.0256,0.028,514.71
3/1/1995,9,0,0.664081655,13.37,0.13787234,1.073504541,10.51,-0.006616257,0.10033278,5.4,0.18493242,28952,0.001868641,151.9539404,0.331345262,0.09806119,7.198,-0.001,0.0009,7.056,-0.0166,5.855,179.0597,0.011,0.0273,500.71
2/1/1995,9,0.058823529,0.654085451,11.75,-0.017558528,1.075039534,10.58,0,0.101456066,5.4,0.180138835,28898,0.001143253,139.1169292,0.399201597,0.104391847,7.205,-0.0493,-0.0608,7.05,-0.0008,5.954,177.1083,0.0063,0.0361,487.39
1/1/1995,8.5,0,0.659477908,11.96,-0.093939394,1.015021182,10.58,0.009541985,0.095893459,5.6,0.190918831,28865,0.002361357,148.6537756,0.400801603,0.098466771,7.579,-0.0322,-0.0419,7.506,0.0584,5.959,176.0039,-0.0263,0.0243,470.42
12/1/1994,8.5,0.042944785,0.74006306,13.2,-0.172413793,1.726758556,10.48,0,0.105540935,5.5,0.212132034,28797,0.003624577,142.0104926,0,0.093304126,7.831,-0.0095,0.0049,7.834,-0.0135,5.63,180.7578,0.0319,0.0123,459.27
11/1/1994,8.15,0.051612903,0.736677225,15.95,0.095467033,1.708308694,10.48,0.008662175,0.103258037,5.6,0.210831686,28693,-0.000974896,135.1606637,0.133779264,0.083879164,7.906,0.012,0.0406,7.796,0.1077,5.707,175.1664,-0.0216,-0.0395,453.69
10/1/1994,7.75,0,0.714787459,14.56,0.019607843,1.849178912,10.39,-0.003835091,0.109873665,5.8,0.196086716,28721,0.008462079,129.8211269,0.066934404,0.080467081,7.812,0.0268,0.0286,7.492,0.078,5.152,179.036,0.0445,0.0208,472.35
9/1/1994,7.75,0.03195739,0.697857037,14.28,0.192982456,1.90411467,10.43,0.006756757,0.117681302,5.9,0.178325545,28480,0.003276148,121.585032,0.268456376,0.088929691,7.608,0.0599,0.0699,7.284,0.0286,4.779,171.4158,0.0068,-0.0269,462.71
8/1/1994,7.51,0.035862069,0.628515889,11.97,0.075471698,1.899055734,10.36,0,0.121513602,6,0.16507574,28387,7.05E-05,169.3475716,0.404312668,0.096033415,7.178,0.0091,0.0111,6.808,0.0646,4.646,170.2628,-0.0672,0.0376,475.49
7/1/1994,7.25,0,0.548857399,11.13,-0.256513026,1.924180654,10.36,-0.00096432,0.12736688,6.1,0.167481342,28385,-0.000246548,204.3670839,0.27027027,0.096910988,7.113,-0.0289,-0.0316,6.733,0.0443,4.364,182.5207,0.0135,0.0315,458.26
6/1/1994,7.25,0.037195994,0.470513903,14.97,0.148887183,1.844926874,10.37,0.009737098,0.121996767,6.1,0.156364958,28392,-0.002669664,210.1862983,0.338983051,0.096367444,7.325,0.0242,0.0278,6.953,-0.0153,4.179,180.0834,0.0188,-0.0268,444.27
5/1/1994,6.99,0.08372093,0.326802693,13.03,-0.053740015,1.861174683,10.27,0.002929688,0.117608059,6.1,0.138564065,28468,0.010542757,204.1486713,0.067842605,0.093356488,7.152,0.0158,0.0197,6.765,0.0742,4.244,176.7601,0.0126,0.0124,456.5
4/1/1994,6.45,0.064356436,0.141456707,13.77,-0.3266504,1.895845778,10.24,0.003921569,0.107790125,6.4,0.105830052,28171,-0.000957515,185.9466187,0.135869565,0.099526141,7.041,0.045,0.065,6.634,0.1083,3.951,174.5563,0.0245,0.0115,450.91
3/1/1994,6.06,0.01,0.018973666,20.450001,0.375252253,1.940111527,10.2,0.004926108,0.1027984,6.5,0.114017543,28198,0.002346083,185.2584816,0.340831629,0.099428397,6.738,0.0986,0.1163,6.229,0.0381,3.565,170.3859,-0.0049,-0.0457,445.77
2/1/1994,6,0,0,14.87,0.398871119,0.895777874,10.15,0,0.102136564,6.6,0.13114877,28132,0.001103164,180.6778902,0.341997264,0.094882949,6.133,0.0864,0.1113,5.58,0.1322,3.434,171.232,-0.0345,-0.03,467.14
1/1/1994,6,0,0,10.63,-0.088336192,0.677894166,10.15,0.002964427,0.085856534,6.6,0.143003496,28101,-0.019572954,179.0720665,0.274348422,0.090522629,5.645,-0.0245,-0.0176,5.021,-0.0033,3.033,177.3524,0.0844,0.0325,481.61
12/1/1993,6,0,0,11.66,-0.152616279,0.581653247,10.12,0.00998004,0.065107518,6.5,0.138744369,28662,0.033088235,177.5670155,0,0.095699557,5.787,-0.0052,-0.0097,5.111,-0.0502,3.043,163.5542,-0.0092,0.0101,466.45
11/1/1993,6,0,0,13.76,0.20069808,0.584483105,10.02,-0.000997009,0.056517942,6.6,0.120208153,27744,0.001805445,85.27649148,0.06863418,0.090152237,5.817,0.0732,0.0745,5.161,0.0352,3.204,165.0651,-0.0371,-0.0129,461.79
10/1/1993,6,0,0,11.46,-0.11778291,0.498622603,10.03,0.008141522,0.040669535,6.8,0.121655251,27694,-0.005958363,73.79037877,0.413507926,0.098586634,5.42,0.0086,0.0082,4.803,0.0379,3.095,171.4164,-0.0335,0.0194,467.83
9/1/1993,6,0,0,12.99,0.096202532,0.455642404,9.949,0.003935419,0.041366116,6.7,0.142126704,27860,-0.003861556,142.682795,0.20718232,0.114269006,5.374,-0.0132,-0.0061,4.764,-0.0271,2.982,177.357,0.0086,-0.01,458.93
8/1/1993,6,0,0,11.85,0.010230179,0.456867596,9.91,-0.002215062,0.053734843,6.8,0.135830777,27968,0.000250349,160.3196806,0.27700831,0.115389412,5.446,-0.0625,-0.0679,4.793,-0.0097,3.065,175.8414,0.0103,0.0344,463.56
7/1/1993,6,0,0,11.73,0.041740675,0.886689348,9.932,-0.000301963,0.062545628,6.9,0.119163753,27961,0.001360885,178.8081234,0,0.118733511,5.809,0.0054,0.019,5.142,0.0049,3.095,174.0556,-0.0109,-0.0053,448.13
6/1/1993,6,0,0,11.26,-0.1640683,0.887479859,9.935,0.005974079,0.059035206,7,0.134350288,27923,-0.002928049,180.8734364,0.138696255,0.107483514,5.778,-0.0543,-0.0605,5.046,-0.0144,3.08,175.9696,-0.029,0.0008,450.53
5/1/1993,6,0,0,13.47,0.084541063,0.772453558,9.876,0.003964623,0.062190478,7.1,0.143003496,28005,-0.002493321,180.5691003,0.138888889,0.104634785,6.11,0.0168,0.0509,5.371,0.059,3.125,181.2161,-0.0344,0.0227,450.19
4/1/1993,6,0,0.006324555,12.42,-0.008778931,0.772919465,9.837,-0.003747215,0.088887507,7.1,0.158902486,28075,0.004148932,180.6361121,0.278551532,0.101438909,6.009,-0.0025,-0.0233,5.111,-0.0003,2.951,187.6663,-0.0132,-0.0254,440.19
3/1/1993,6,0,0.157536592,12.53,-0.04787234,0.74282434,9.874,0.001623047,0.096064851,7,0.172626765,27959,-0.004060841,179.5455374,0.34940601,0.103236756,6.024,0.0018,0.0063,5.233,-0.015,2.952,190.171,0.0197,0.0187,451.67
2/1/1993,6,0,0.209857094,13.16,0.05958132,0.716067385,9.858,-0.001620417,0.098397437,7.1,0.144222051,28073,0.003826075,179.8700086,0.350631136,0.105129387,6.013,-0.0547,-0.0636,5.2,0.0105,2.997,186.5014,0.0172,0.0105,443.38
1/1/1993,6,0,0.240222119,12.42,-0.011933174,0.819693845,9.874,0.00365928,0.10192857,7.3,0.115974135,27966,-0.022782864,180.8123475,0.493305144,0.104909568,6.361,-0.0492,-0.0745,5.553,-0.0542,2.966,183.3482,0.0129,0.007,438.78
12/1/1992,6,0,0.256549757,12.57,-0.033820138,0.89006629,9.838,0.00285423,0.106910191,7.4,0.108627805,28618,0.034560046,184.5819737,-0.070422535,0.106377523,6.69,-0.0344,-0.0344,6,-0.0708,3.136,181.0064,0.0051,0.0101,435.71
11/1/1992,6,0,0.26148295,13.01,-0.194427245,0.946353264,9.81,0.005638134,0.097840991,7.4,0.108627805,27662,0.00047018,89.99058284,0.141043724,0.080585065,6.928,0.0205,0.0545,6.214,0.1183,3.375,180.0958,-0.0127,0.0303,431.35
10/1/1992,6,0,0.255682094,16.15,0.130952381,1.036358046,9.755,0.003497583,0.094704712,7.3,0.115974135,27649,-0.007573582,89.08770959,0.353857042,0.080247505,6.789,0.0685,0.1071,5.893,0.1157,3.018,182.4082,-0.0248,0.0021,418.68
9/1/1992,6,0,0.36135701,14.28,0.051546392,1.371532574,9.721,-0.002053177,0.094595348,7.6,0.115974135,27860,-0.005816651,120.9164174,0.283889283,0.088905401,6.354,-0.0379,-0.0457,5.323,-0.1453,2.705,187.0465,0.0035,0.0091,417.8
8/1/1992,6,-0.003322259,0.481351108,13.58,0.031131359,1.691161631,9.741,0.00185128,0.086915437,7.6,0.155724115,28023,0.002324916,178.1811438,0.284697509,0.08905141,6.604,-0.0137,-0.0417,5.578,-0.0149,3.165,186.3997,-0.0016,-0.024,414.03
7/1/1992,6.02,-0.073846154,0.611127374,13.17,-0.013483146,1.604866873,9.723,0.013340281,0.071179745,7.7,0.177341479,27958,-0.001927745,202.6777738,0.213980029,0.091342881,6.696,-0.0599,-0.0729,5.821,-0.1204,3.213,186.6917,-0.022,0.0394,424.21
6/1/1992,6.5,0,0.692859614,13.35,-0.036796537,1.451781563,9.595,-0.001768623,0.073543486,7.8,0.188281704,28012,0.003115488,215.4265652,0.357909807,0.100423276,7.123,-0.0272,-0.0494,6.279,-0.0349,3.653,190.8873,-0.011,-0.0174,408.14
5/1/1992,6.5,0,0.811342509,13.86,-0.107533806,1.351175125,9.612,0.00062461,0.068364582,7.6,0.16673332,27925,0.00362996,211.1814386,0.143369176,0.098210427,7.322,-0.0344,-0.0402,6.605,0.0037,3.785,193.0193,0.0152,0.001,415.35
4/1/1992,6.5,0,0.864644436,15.53,-0.040173053,1.247184923,9.606,0.008186398,0.057744614,7.4,0.161864141,27824,0.001872389,201.8504397,0.143575018,0.098005242,7.583,0.007,-0.0065,6.882,-0.09,3.771,190.1203,0.0291,0.0279,414.95
3/1/1992,6.5,0,0.864901407,16.18,-0.029976019,1.35620132,9.528,0.004427577,0.05797687,7.4,0.156364958,27772,0,183.4715782,0.505050505,0.094640873,7.53,0.0383,0.0553,6.927,0.0301,4.144,184.7368,0.0163,-0.0218,403.69
2/1/1992,6.5,0,0.812163777,16.68,-0.04137931,1.365089563,9.486,-0.005706653,0.061691804,7.4,0.142126704,27772,0.003650031,164.1627851,0.362056481,0.07747198,7.252,-0.0033,0.0212,6.564,0.0208,4.023,181.7778,-0.0032,0.0096,412.7
1/1/1992,6.5,-0.098474341,0.750295497,17.4,-0.098912434,1.386182364,9.540444,0.003958929,0.053989114,7.3,0.130575649,27671,0.008969918,122.9369961,0.145032632,0.075079833,7.276,0.0861,0.0845,6.428,-0.0056,3.941,182.3528,0.0307,-0.0199,408.78
12/1/1991,7.21,-0.048812665,0.5721781,19.309999,-0.046890474,1.386182369,9.502823,0.003974664,0.050242648,7.3,0.108627805,27425,0.008197927,72.11813225,0.07256894,0.074900117,6.699,-0.0915,-0.086,5.927,-0.1154,3.963,176.9177,-0.0694,0.1116,417.09
11/1/1991,7.58,-0.0525,0.46975289,20.26,0.30878553,1.58398921,9.465202,0.003990525,0.051305809,7,0.085146932,27202,0.000551734,45.4500275,0.291120815,0.068490371,7.374,-0.0065,-0.0368,6.485,-0.0968,4.48,190.1044,-0.0425,-0.0439,375.22
10/1/1991,8,-0.024390244,0.455778943,15.48,-0.023343849,1.64925569,9.427581,0.001159186,0.050620039,7,0.120208153,27187,0.000367958,47.76798091,0.145772595,0.103146911,7.422,-0.004,-0.0251,6.733,-0.0606,4.96,198.5509,0.0238,0.0118,392.45
9/1/1991,8.2,-0.035294118,0.553936418,15.85,0.096127248,2.450572129,9.416665333,0.001160531,0.046347895,6.9,0.147648231,27177,0.001547816,43.47579786,0.439238653,0.115531547,7.452,-0.0463,-0.0593,6.906,-0.0383,5.28,193.9276,0.0067,-0.0191,387.86
8/1/1991,8.5,0,0.600037962,14.46,-0.04743083,2.479816011,9.405749667,0.00116188,0.04000661,6.9,0.176776695,27135,0.001106807,44.75957998,0.293685756,0.106717027,7.814,-0.042,-0.053,7.341,-0.0353,5.49,192.6421,0.0039,0.0196,395.43
7/1/1991,8.5,0,0.63196431,15.18,-0.223529372,3.139422057,9.394834,0.001678806,0.033734565,6.8,0.226384628,27105,-0.003126149,44.51746848,0.147058824,0.132895616,8.157,-0.0091,-0.0166,7.752,-0.0012,5.691,191.8876,0.0347,0.0449,387.81
6/1/1991,8.5,0,0.6234679,19.549999,0.227244131,3.311839721,9.379088333,0.001681629,0.033184956,6.9,0.255342907,27190,0.004062038,61.00823715,0.294985251,0.176560905,8.232,0.0212,0.0236,7.883,-0.0011,5.698,185.4473,-0.0386,-0.0479,371.16
5/1/1991,8.5,-0.055555556,0.572752613,15.93,-0.126644737,3.634355457,9.363342667,0.001684461,0.040315575,6.9,0.27784888,27080,-0.000922339,75.11194978,0.295857988,0.215856523,8.061,0.0054,0.011,7.701,0.0021,5.704,192.89,-0.0159,0.0386,389.83
4/1/1991,9,0,0.46623909,18.24,0.080568784,3.273122873,9.347597,0.00258562,0.046437228,6.7,0.294957624,27105,0.002811795,117.1299279,0.148148148,0.214691524,8.018,-0.0057,-0.0161,7.617,-0.0382,5.692,195.998,0.0096,0.0003,375.34
3/1/1991,9,-0.005524862,0.413979334,16.879999,-0.204898775,3.538180234,9.32349,0.002592323,0.050644536,6.8,0.336526373,27029,0.000592307,134.7510482,0.148367953,0.207619264,8.064,0.0024,0.0045,7.742,-0.0555,5.918,194.1259,0.0151,0.0222,375.22
2/1/1991,9.05,-0.049369748,0.321180116,21.23,0.015303682,3.494833989,9.299383,0.00259906,0.05108534,6.6,0.310564003,27013,0.000444428,142.0254203,0.14858841,0.202388556,8.045,0.003,0.0122,7.707,-0.0186,6.266,191.2345,-0.0165,0.0673,367.07
1/1/1991,9.52,-0.048,0.151789328,20.91,-0.207354026,3.565327498,9.275276,-0.001564438,0.04426843,6.4,0.280089271,27001,-0.003873681,146.6274872,0.597907324,0.201887611,8.021,-0.0072,-0.0099,7.614,-0.034,6.385,194.4476,-0.116,0.0415,343.93
12/1/1990,10,0,0,26.379999,0.190433168,3.611708488,9.289809333,-0.001561995,0.036092216,6.3,0.264669605,27106,0.004670126,134.6477627,0,0.200297735,8.079,-0.0214,-0.0287,7.69,-0.0771,6.61,219.97,-0.0336,0.0248,330.22
11/1/1990,10,0,0,22.16,-0.262316935,3.530419409,9.304342667,-0.001559559,0.027713569,6.2,0.228144691,26980,-0.000888757,128.0220489,0.224719101,0.170775319,8.256,-0.043,-0.0363,7.917,-0.0108,7.162,227.61,-0.0873,0.0599,322.22
10/1/1990,10,0,0.034785054,30.040001,0.031947783,,9.318876,-0.003053179,0.025101268,5.9,0.174499284,27004,-0.009354709,99.91846676,0.602863602,0.192077578,8.627,-0.0208,-0.0491,8.215,-0.0034,7.24,249.37,-0.0771,-0.0067,304
9/1/1990,10,0,0.158075228,29.110001,-0.026421371,,9.347415333,-0.003043886,0.035179384,5.9,0.145602198,27259,-0.001721233,69.25102887,0.835866261,0.210728038,8.81,-0.0055,,,-0.0329,7.265,270.19,0.1984,-0.0512,306.05
8/1/1990,10,0,0.207870152,29.9,0.416390269,,9.375954667,-0.003034648,0.049521019,5.7,0.09721111,27306,-0.007523716,72.8295613,0.920245399,0.205077731,8.859,0.0608,0.0651,8.639,-0.0162,7.512,225.45,0.1456,-0.0943,322.56
7/1/1990,10,0,0.236382458,21.110001,0.361935548,,9.404494,0.00022161,0.05695752,5.5,0.065192024,27513,0.002295082,78.9464692,0.38491147,0.17571447,8.351,-0.0085,-0.0289,8.111,-0.0319,7.636,196.8,0.0685,-0.0052,356.15
6/1/1990,10,0,0.25097366,15.5,-0.107656931,,9.402410333,0.000221659,0.060755446,5.2,0.055226805,27450,0.000291524,86.60242491,0.541795666,0.176945706,8.423,-0.0226,-0.0248,8.352,-0.0019,7.888,184.18,-0.0297,-0.0089,358.02
5/1/1990,10,0,0.2540538,17.370001,-0.110143391,,9.400326667,0.000221708,0.061322626,5.4,0.055226805,27442,-0.002290493,97.33406392,0.232738557,0.181978441,8.618,-0.0501,-0.0534,8.564,-0.0098,7.903,189.81,-0.0213,0.092,361.23
4/1/1990,10,0,0.322092119,19.52,-0.01064369,,9.398243,0.001206786,0.060615631,5.4,0.058736701,27505,0.005262966,104.978474,0.155400155,0.181624774,9.073,0.0524,0.0525,9.047,-0.002,7.981,193.94,-0.0235,-0.0269,330.8
3/1/1990,10,0,0.364514898,19.73,-0.102773988,,9.386915,0.001208244,0.059441889,5.2,0.054772256,27361,-0.000657438,101.9807825,0.546875,0.177117256,8.621,0.011,,,0.009,7.997,198.61,0.0136,0.0243,339.94
2/1/1990,10,-0.010880317,0.450041973,21.99,,,9.375587,0.001209706,0.057286156,5.3,0.054772256,27379,0.001389854,109.9378233,0.470957614,0.178143218,8.527,0.0123,0.0321,8.596,0.0115,7.926,195.94,-0.0145,0.0085,331.89
1/1/1990,10.11,-0.037142857,0.471385664,,,,9.364259,0.003616306,0.053520469,5.4,0.058736701,27341,0.00514687,95.26909257,1.030927835,0.186284504,8.423,0.0618,0.0579,8.329,,,198.83,-0.0406,-0.0688,329.08
12/1/1989,10.5,0,0.461284439,,,,9.330517,0.003629431,0.053107336,5.4,0.079056942,27201,-0.000734727,80.84123329,0.158856235,0.125489917,7.933,0.0121,0.0181,7.873,,,207.25,0.0791,0.0214,353.4
11/1/1989,10.5,0,0.438831783,,,,9.296775,0.003642651,0.056185616,5.4,0.071063352,27221,0.000110221,76.27152155,0.238853503,0.115910534,7.838,-0.0107,-0.0144,7.733,,,192.05,0.0118,0.0165,345.99
10/1/1989,10.5,0,0.438831783,,,,9.263033,0.000655975,0.063565747,5.3,0.071063352,27218,0.00398377,68.74114488,0.48,0.112027104,7.923,-0.0458,-0.0604,7.846,,,189.81,-0.0176,-0.0252,340.36
9/1/1989,10.5,0,0.438831783,,,,9.256960667,0.000656406,0.070487151,5.3,0.071063352,27110,0.00199586,62.28759908,0.321027287,0.122296544,8.303,0.0057,0.0098,8.35,,,193.22,0.0504,-0.0065,349.15
8/1/1989,10.5,-0.043715847,0.507566088,,,,9.250888333,0.000656837,0.076128991,5.2,0.071063352,27056,0.001703073,74.14003642,0.160771704,0.137850494,8.256,0.0568,0.0962,8.269,,,183.95,0.0245,0.0155,351.45
7/1/1989,10.98,-0.008130081,0.572189751,,,,9.244816,0.002457452,0.081222765,5.2,0.079056942,27010,0.002561152,81.39705154,0.241740532,0.129985781,7.812,-0.0352,-0.0596,7.543,,,179.55,-0.0514,0.0884,346.08
6/1/1989,11.07,-0.037391304,0.629113132,,,,9.222153,0.002463506,0.087540996,5.3,0.083964278,26941,0.00197114,99.08117884,0.242326333,0.139231364,8.097,-0.0588,-0.077,8.021,,,189.27,0.0039,-0.0079,317.98
5/1/1989,11.5,0,0.67895017,,,,9.19949,0.00246959,0.094374534,5.2,0.109544512,26888,-0.005400607,114.4175686,0.568643379,0.132789238,8.603,-0.046,-0.0387,8.69,,,188.54,-0.0459,0.0351,320.52
4/1/1989,11.5,0,0.723255756,,,,9.176827,0.002531338,0.097301427,5.2,0.108627805,27034,-0.005883651,130.436268,0.654129191,0.12920762,9.018,-0.0307,-0.0504,9.04,,,197.61,-0.0001,0.0501,309.64
3/1/1989,11.5,0.052150046,0.736952433,,,,9.153656,0.002537762,0.097074749,5,0.105830052,27194,0.00432101,144.3746688,0.575657895,0.117429732,9.304,-0.002,0.0102,9.52,,,197.62,0.0602,0.0208,294.87
2/1/1989,10.93,0.040952381,0.677614279,,,,9.130485,0.002544219,0.09399889,5.2,0.083666003,27077,0.00236923,136.7678508,0.412881916,0.110338906,9.323,0.0355,0.0393,9.424,,,186.39,0.0262,-0.0289,288.86
1/1/1989,10.5,0,0.700536302,,,,9.107314,0.003365847,,5.4,0.069282032,27013,0.003603804,129.4356983,0.497925311,0.114022952,9.003,-0.0155,-0.0127,9.068,,,181.64,-0.015,0.0711,297.47
12/1/1988,10.5,0.044776119,0.716841839,,,,9.076763,0.003377215,,5.3,0.090829511,26916,0.004253414,122.6013866,0.166251039,0.111660998,9.145,0.0092,0.0303,9.185,,,184.41,0.0598,0.0147,277.72
11/1/1988,10.05,0.005,0.668149185,,,,9.046212,0.003388659,,5.3,0.09721111,26802,-0.000410249,123.2160907,0.083194676,0.104189973,9.062,0.0486,0.0659,8.915,,,174.01,0.042,-0.0189,273.7
10/1/1988,10,0,0.620627818,,,,9.015661,0.004402559,,5.4,0.095131488,26813,0.004457931,138.931206,0.333889816,0.082613831,8.642,-0.0243,-0.0283,8.364,,,166.99,0.0297,0.026,278.97
9/1/1988,10,0.016260163,0.545726834,,,,8.976143,0.004422027,,5.4,0.09591663,26694,0.001012487,140.591536,0.672268908,0.119709837,8.857,-0.0429,-0.0397,8.608,,,162.18,-0.0321,0.0397,271.91
8/1/1988,9.84,0.059203445,0.418335325,,,,8.936625,0.004441669,,5.6,0.1,26667,0.001916141,166.1359233,0.421940928,0.111152484,9.254,0.0149,0.0266,8.964,,,167.56,-0.0112,-0.0386,261.52
7/1/1988,9.29,0.032222222,0.263331224,,,,8.897107,0.001945495,,5.4,0.13114877,26616,0.00327943,182.7698553,0.423728814,0.108736992,9.118,0.035,0.0378,8.732,,,169.45,-0.0106,-0.0054,272.02
6/1/1988,9,0.018099548,0.199443671,,,,8.879831333,0.001949287,,5.4,0.128257553,26529,0.00283511,201.0217526,0.425531915,0.116289365,8.81,-0.0437,-0.0404,8.414,,,171.27,-0.0378,0.0433,273.5
