Date,b30,b30ret,b1,b1ret,bond10,bond10pct,bond10std,bond5,bond5pct,bond5std,bond3,bond3pct,bond3std,commoditypct,commoditylog_std,VIXpct,VIXstd,log_VIX,log_return_VIX,log_commodity,log_return_commodity,yield_diff,SP500pct
6/29/1997,6.747,0.013,0,0,6.305,-0.0232,0.171794451,6.198,-0.0222,0.165909647,5.131,0.002,0.10825587,-0.0073,0.852662133,-0.160226162,1.384360586,2.880321422,-0.067270424,5.208548008,0.001031553,1.174,0.033
6/22/1997,6.663,-0.01,0,0,6.455,0.0113,0.174041374,6.339,0.0089,0.172665894,5.121,0.0125,0.122288548,0.003,0.808176298,0.050494948,1.364845783,3.054944086,0.174622664,5.215863045,0.007315037,1.334,-0.013
6/15/1997,6.727,-0.008,0,0,6.383,-0.0073,0.173231028,6.283,-0.0024,0.178756694,5.058,0.0187,0.129531806,-0.0097,0.747833112,0.048261598,1.285206904,3.005682654,-0.049261432,5.212901625,-0.00296142,1.325,0.006
6/8/1997,6.779,-0.019,0,0,6.43,-0.01,0.151807041,6.298,-0.0118,0.157961634,4.965,-0.0164,0.116698281,-0.0125,0.732420927,0.017423389,1.265078385,2.958549482,-0.047133171,5.222616511,0.009714886,1.465,0.041
6/1/1997,6.908,-0.011,0,0,6.495,-0.0252,0.127224212,6.373,-0.0207,0.138706565,5.048,0.0231,0.12121079,-0.0486,0.688517471,-0.013027618,1.265714111,2.941276141,-0.017273342,5.235236982,0.012620471,1.447,0.012
5/25/1997,6.988,0.012,0,0,6.663,-0.0124,0.119565881,6.508,-0.0106,0.128979111,4.934,-0.0421,0.085150847,-0.0169,0.683248337,0.061393861,1.294554847,2.954389362,0.013113222,5.285073553,0.049836571,1.729,0.002
5/18/1997,6.905,0.002,0,0,6.747,0.0072,0.123626723,6.578,0.0044,0.135983496,5.151,0.0008,0.078841332,-0.0108,0.639913249,-0.161798795,1.287238692,2.894806355,-0.059583007,5.30208227,0.017008717,1.596,0.021
5/11/1997,6.892,0.002,0,0,6.699,0.0046,0.145867863,6.549,0.0034,0.161166753,5.147,-0.0019,0.073756054,0.0259,0.496378606,0.072600643,1.165530893,3.07130346,0.176497105,5.31291234,0.010830069,1.552,0.006
5/4/1997,6.877,-0.037,0,0,6.668,0.003,0.159597027,6.527,0.0021,0.177472032,5.157,-0.0107,0.065486555,0.0157,0.479011614,0.148486636,0.991822722,3.001217254,-0.070086207,5.287330734,-0.025581606,1.511,0.015
4/27/1997,7.143,0.012,0,0,6.648,-0.0424,0.203619034,6.513,-0.0471,0.231554289,5.213,-0.0138,0.088313583,0.0021,0.463307842,-0.172104019,1.094377538,2.862772146,-0.138445107,5.271777273,-0.015553461,1.435,0.062
4/20/1997,7.056,-0.016,0,0,6.942,0.0168,0.240235741,6.835,0.018,0.269652534,5.286,-0.0002,0.10389653,0.0034,0.450638345,0.128,0.809021263,3.051639905,0.188867759,5.269630814,-0.00214646,1.656,-0.001
4/13/1997,7.168,0.007,0,0,6.827,-0.0208,0.249033153,6.714,-0.0189,0.284237069,5.287,0.0002,0.107592906,0.0214,0.46285427,-0.05111336,0.730090423,2.931193752,-0.120446153,5.266264106,-0.003366708,1.54,0.039
4/6/1997,7.122,0.005,0,0,6.972,0.01,0.221395097,6.843,0.0124,0.257337673,5.286,0.004,0.107592906,0.0165,0.681157038,0.027561102,0.70756533,2.983659692,0.05246594,5.245046856,-0.02121725,1.686,-0.027
3/30/1997,7.087,0.017,0,0,6.903,-0.0012,0.193859886,6.759,-0.0034,0.225744103,5.265,-0.0194,0.106602272,-0.0356,0.761790952,-0.06195122,0.715467898,2.95647156,-0.027188133,5.228707876,-0.016338979,1.638,-0.021
3/23/1997,6.967,0.003,0,0,6.911,0.0234,0.150644135,6.782,0.0237,0.173336538,5.369,-0.0019,0.088960915,-0.0038,0.887975067,0.04113758,0.707660375,3.020424886,0.063953327,5.264977726,0.03626985,1.542,-0.013
3/16/1997,6.944,0.019,0,0,6.753,0.0088,0.132328044,6.625,0.0175,0.139829897,5.379,0.0318,0.04993785,-0.0062,1.004076774,-0.006057446,0.74387574,2.980110943,-0.040313943,5.268827792,0.003850066,1.374,-0.011
3/9/1997,6.816,0.002,0,0,6.694,0.0231,0.115978015,6.511,0.0212,0.118161095,5.213,0.0058,0.044352627,0.0068,1.060479353,0.025362267,0.743292954,2.98618681,0.006075867,5.274999097,0.006171305,1.481,-0.015
3/2/1997,6.804,0.025,0,0,6.543,-0.002,0.13045344,6.376,-0.0023,0.125515116,5.183,-0.008,0.04328985,0.0278,1.071599177,-0.08436019,0.752184996,2.961140829,-0.025045981,5.268241591,-0.006757506,1.36,0.018
2/23/1997,6.639,0.017,0,0,6.556,0.03,0.130503512,6.391,0.0377,0.117574374,5.225,0.0287,0.049512737,-0.0189,1.095021394,0.02676404,0.760266838,3.04927304,0.088132212,5.240786236,-0.027455354,1.331,-0.014
2/16/1997,6.529,-0.026,0,0,6.365,0.0156,0.134730224,6.159,0.0157,0.127302614,5.079,0.0002,0.079756922,-0.0018,1.052630972,0.071428519,0.535495438,3.022860892,-0.026412148,5.259831703,0.019045467,1.286,-0.008
2/9/1997,6.701,-0.013,0,0,6.267,-0.0205,0.138074255,6.064,-0.0133,0.13678109,5.078,-0.0094,0.085658819,-0.0098,0.986150245,0.014814815,0.68433596,2.953868069,-0.068992823,5.261619668,0.001787965,1.189,0.024
2/2/1997,6.786,-0.018,0,0,6.398,-0.0161,0.186273544,6.146,-0.0166,0.179499304,5.126,-0.0027,0.085306246,-0.0498,0.83812176,-0.029275759,0.702563639,2.939161922,-0.014706147,5.271487647,0.009867979,1.272,0.004
1/26/1997,6.909,0.012,0,0,6.503,-0.0205,0.200098337,6.25,-0.0231,0.192133085,5.14,-0.0023,0.086717229,-0.0123,0.74184872,0.007242576,0.979294712,2.968874768,0.029712846,5.32257037,0.051082723,1.363,0.02
1/19/1997,6.83,-0.003,0,0,6.639,0.0134,0.182892683,6.398,0.0139,0.17719948,5.152,0.0064,0.085157371,-0.0238,0.679676701,0.037573861,1.636276578,2.961658293,-0.007216475,5.33494578,0.01237541,1.487,-0.007
1/12/1997,6.848,0.017,0,0,6.551,-0.0086,0.165377716,6.31,-0.0105,0.161222586,5.119,-0.0064,0.087236333,-0.0298,0.774971841,-0.050942438,2.101248158,2.924773131,-0.036885162,5.359047395,0.024101614,1.432,0.022
1/5/1997,6.734,0.03,0,0,6.608,0.0161,0.128873926,6.377,0.0166,0.122212747,5.152,0,0.087236333,0.0004,0.868164885,0.026136959,2.221747136,2.977058957,0.052285826,5.389259383,0.030211989,1.456,0.015
12/29/1996,6.538,-0.01,0,0,6.503,0.0337,0.136104902,6.273,0.0304,0.120560727,5.152,0.0102,0.084585328,0.0131,0.873416513,0,2.136395851,2.951257731,-0.025801226,5.388823297,-0.000436086,1.351,-0.012
12/22/1996,6.605,0.004,0,0,6.291,-0.0108,0.154195259,6.088,-0.0096,0.136575945,5.1,0.0212,0.084372455,-0.0534,0.881021057,0.014854058,2.079070475,2.951257731,0,5.375781522,-0.013041775,1.191,0.011
12/15/1996,6.576,0.01,0,0,6.36,0.0068,0.174221315,6.147,0.0145,0.15488476,4.994,0.0167,0.079540626,0.0484,0.791148351,-0.106211475,2.12604899,2.936512914,-0.014744817,5.430621569,0.054840047,1.366,0.028
12/8/1996,6.511,0.024,0,0,6.317,0.0115,0.18272493,6.059,0.0098,0.161272578,4.912,-0.0164,0.060745004,-0.0213,0.782288222,0.120616366,2.120708425,3.048798994,0.112286081,5.383393539,-0.04722803,1.405,-0.015
12/1/1996,6.359,-0.013,0,0,6.245,0.0326,0.208536807,6,0.0277,0.190118793,4.994,-0.0244,0.05500707,0.0161,0.702258498,0.0980164,1.542424021,2.934920134,-0.11387886,5.404955865,0.021562326,1.251,-0.023
11/24/1996,6.441,-0.003,0,0,6.048,-0.0151,0.219441336,5.838,-0.016,0.214098653,5.119,-0.0074,0.075343362,0.0021,0.681367709,0.148793499,1.218150064,2.841414855,-0.093505279,5.388988165,-0.015967701,0.929,0.011
11/17/1996,6.462,-0.007,0,0,6.141,-0.0076,0.203376498,5.933,-0.0035,0.20430394,5.157,0.0051,0.078028556,0.034,0.548792639,0.038997214,1.129800317,2.702702595,-0.13871226,5.386860154,-0.002128011,0.984,0.015
11/10/1996,6.507,-0.026,0,0,6.188,-0.0109,0.204876792,5.954,-0.0136,0.214038652,5.131,-0.0039,0.099525541,0.0256,0.538192018,-0.089987326,1.111813274,2.664446564,-0.038256031,5.353446445,-0.033413709,1.057,0.009
11/3/1996,6.678,-0.02,0,0,6.256,-0.0187,0.196308827,6.036,-0.0121,0.217016768,5.151,-0.0002,0.109011162,0.0114,0.627607809,-0.117942936,1.075909889,2.758743315,0.094296752,5.328197476,-0.025248969,1.105,0.038
10/27/1996,6.815,0.003,0,0,6.375,-0.0249,0.170754014,6.11,-0.0247,0.191369596,5.152,0.0088,0.109115077,-0.0352,0.666242077,0.034702022,1.117958894,2.884241842,0.125498526,5.316889335,-0.011308141,1.223,0.004
10/20/1996,6.798,-0.007,0,0,6.538,0.0052,0.168993885,6.265,0.0029,0.187491037,5.107,0.0039,0.107886978,0.0016,0.626107934,0.14655179,1.079884926,2.850128358,-0.034113484,5.352727897,0.035838562,1.431,-0.014
10/13/1996,6.845,0.014,0,0,6.504,-0.0079,0.171498137,6.247,-0.0084,0.189529945,5.087,-0.0076,0.105522825,0.0114,0.58616682,0.00066357,0.965079156,2.713369363,-0.136758995,5.351177333,-0.001550564,1.417,0.015
10/6/1996,6.752,-0.022,0,0,6.556,0.01,0.17655229,6.3,0.013,0.194082714,5.126,0.0264,0.10502825,-0.0013,0.526598776,0.018243243,0.956340827,2.712706013,-0.00066335,5.339829203,-0.01134813,1.43,-0.001
9/29/1996,6.906,-0.02,0,0,6.491,-0.0279,0.168151387,6.219,-0.0334,0.183121575,4.994,-0.0064,0.08920289,0.0125,0.552101737,-0.080745342,0.956991293,2.694627181,-0.018078832,5.34114934,0.001320137,1.497,0.022
9/22/1996,7.044,0.013,0,0,6.677,-0.0237,0.168545938,6.434,-0.0279,0.183828453,5.026,-0.0458,0.066465028,0.0245,0.474601084,0.028753994,1.048461492,2.778819272,0.084192091,5.328759759,-0.012389581,1.651,-0.001
9/15/1996,6.951,-0.022,0,0,6.839,0.0168,0.170051659,6.619,0.0219,0.187244344,5.267,0.0144,0.064664605,-0.0118,0.655275014,0.029605263,1.128507521,2.750470917,-0.028348355,5.304529034,-0.024230725,1.572,0.01
9/8/1996,7.107,-0.002,0,0,6.726,-0.0285,0.196686468,6.477,-0.0336,0.210499433,5.192,-0.0237,0.065740652,0.0045,0.699452679,-0.111111111,1.161485756,2.721295428,-0.029175489,5.316375827,0.011846792,1.534,0.038
9/1/1996,7.12,0.023,0,0,6.923,-0.0032,0.190079632,6.702,-0.0045,0.203895943,5.318,0.0068,0.059928569,0.0212,0.722711433,0.005291005,1.108735621,2.839078464,0.117783036,5.311854327,-0.0045215,1.605,0.006
8/25/1996,6.957,0.028,0,0,6.945,0.0278,0.190530837,6.732,0.0316,0.203101535,5.282,0.0276,0.055774945,-0.0049,0.714771805,0.199576869,1.336837623,2.833801406,-0.005277057,5.290865168,-0.020989159,1.663,-0.023
8/18/1996,6.767,0.011,0,0,6.757,0.0307,0.199061381,6.526,0.0352,0.211733165,5.14,-0.0023,0.051286667,-0.0094,0.714961334,-0.042538825,1.284262173,2.651832521,-0.181968885,5.295756089,0.004890922,1.617,0.003
8/11/1996,6.692,-0.007,0,0,6.556,0.0109,0.186961701,6.304,0.0117,0.200889937,5.152,0.0041,0.047199812,0.0156,0.717228526,-0.060875079,1.414628237,2.695302628,0.043470107,5.305206581,0.009450492,1.404,0.005
8/4/1996,6.741,-0.04,0,0,6.485,-0.0034,0.14904153,6.231,-0.0038,0.159222276,5.131,-0.0117,0.043336538,-0.0109,0.706061381,-0.025942,1.321649104,2.758109401,0.062806773,5.289743213,-0.015463368,1.354,-0.001
7/28/1996,7.018,0.005,0,0,6.507,-0.0508,0.115224612,6.255,-0.0568,0.122376877,5.192,-0.0155,0.04773352,0.0387,0.752739236,-0.0722063,1.30892692,2.784393829,0.026284428,5.300710002,0.010966789,1.315,0.042
7/21/1996,6.982,-0.008,0,0,6.855,0.0082,0.132033876,6.632,0.0081,0.141321383,5.274,0.0053,0.047363371,-0.0279,0.642889591,0.011008169,1.338363745,2.859339706,0.074945876,5.262740447,-0.037969555,1.581,-0.004
7/14/1996,7.035,-0.021,0,0,6.799,-0.0089,0.134857497,6.579,-0.0125,0.148069203,5.246,0.0021,0.050632115,-0.0565,0.596001917,0.009947338,1.331798909,2.848391686,-0.01094802,5.290997139,0.028256692,1.553,-0.012
7/7/1996,7.189,0.043,0,0,6.86,-0.0278,0.136110413,6.662,-0.0232,0.146680908,5.235,-0.0057,0.054567899,0.0123,0.58404951,0.062150404,1.278777397,2.838493497,-0.009898189,5.349204854,0.058207715,1.625,-0.017
6/30/1996,6.895,-0.029,0,0,7.056,0.0506,0.142545743,6.82,0.0543,0.153796005,5.265,0.0219,0.05042365,0.0066,0.674250602,0.176169591,1.246534579,2.778197961,-0.060295536,5.336966763,-0.012238091,1.791,-0.02
6/23/1996,7.099,0.001,0,0,6.716,-0.0335,0.165079139,6.469,-0.0381,0.169322309,5.152,-0.0177,0.069333734,0.0276,0.680361229,-0.134177215,1.299057612,2.615934912,-0.162263049,5.330405007,-0.006561755,1.564,0.006
6/16/1996,7.093,0.009,0,0,6.949,0.0019,0.169663851,6.725,0.0024,0.169109071,5.245,0.0088,0.064732269,0.0077,0.668591573,-0.15236047,1.102665262,2.76000994,0.144075028,5.303155146,-0.027249862,1.704,0.002
6/9/1996,7.03,0.006,0,0,6.936,0.0052,0.156928328,6.709,-0.0012,0.182510395,5.199,-0.0031,0.060088823,-0.0197,0.578374846,0.157763913,1.189221667,2.925309756,0.165299816,5.295518955,-0.007636191,1.737,-0.011
6/2/1996,6.988,0.022,0,0,6.9,0.0076,0.170820536,6.717,0.0125,0.179522824,5.215,0.0122,0.049644178,-0.0021,0.521824758,0.001866833,0.795651979,2.778819272,-0.146490484,5.31540602,0.019887066,1.685,0.006
5/26/1996,6.84,0.001,0,0,6.848,0.0287,0.175095688,6.634,0.0343,0.175730096,5.152,0.0002,0.047465075,-0.0331,0.432574791,0.034105534,1.247158243,2.77695418,-0.001865092,5.317488422,0.002082402,1.696,-0.014
5/19/1996,6.834,-0.013,0,0,6.657,0.0005,0.176357717,6.414,0.0002,0.175678526,5.151,0.0018,0.044311523,0.0156,0.659740816,0.02709848,1.279480438,2.743417345,-0.033536835,5.351160734,0.033672312,1.506,0.014
5/12/1996,6.926,-0.026,0,0,6.654,-0.0135,0.176717005,6.413,-0.0093,0.181744907,5.142,0.0045,0.049416709,-0.0082,0.824374729,-0.03074952,1.258112896,2.716679528,-0.026737817,5.335638199,-0.015522535,1.512,0.026
5/5/1996,7.114,0.048,0,0,6.745,-0.0218,0.23231626,6.473,-0.0204,0.260142354,5.119,0.0039,0.062413407,-0.0009,0.88304611,-0.065269517,1.787471562,2.747911735,0.031232207,5.343862748,0.008224549,1.626,0.016
4/28/1996,6.791,0,0,0,6.895,0.0556,0.219799808,6.608,0.0511,0.279843289,5.099,0.0024,0.069885621,-0.0242,0.914342772,0.132203458,1.732710203,2.815408779,0.067497045,5.344719921,0.000857172,1.796,-0.018
4/21/1996,6.788,-0.003,0,0,6.532,0.0023,0.275554572,6.287,-0.0043,0.352897672,5.087,0.0162,0.086244871,0.0265,0.912816686,-0.024470899,1.87076935,2.691243083,-0.124165697,5.369225869,0.024505948,1.445,0.013
4/14/1996,6.806,0.02,0,0,6.517,0.0023,0.323347835,6.314,0.0035,0.393518318,5.006,-0.0079,0.092372976,-0.0186,0.925061778,-0.130034472,1.803994392,2.716018371,0.024775288,5.343097119,-0.02612875,1.511,0.013
4/7/1996,6.674,0,0,0,6.502,-0.0096,0.343156087,6.292,0.0261,0.398594141,5.046,-0.0208,0.093099469,-0.0012,0.867785781,0.074165575,1.862573241,2.855320062,0.139301692,5.36186008,0.018762961,1.456,-0.029
3/31/1996,6.674,0.004,0,0,6.565,0.0365,0.333194788,6.132,0.0064,0.391971144,5.153,0.0053,0.085030452,0.0325,0.800996981,-0.143008429,2.162810979,2.783775912,-0.071544151,5.36311023,0.001250151,1.412,0.016
3/24/1996,6.651,-0.013,0,0,6.334,0.0016,0.34626966,6.093,0.0051,0.378554986,5.126,0.0077,0.081989159,-0.0062,0.772961467,0.107331385,2.576194462,2.938103108,0.154327196,5.331094286,-0.032015944,1.208,-0.008
3/17/1996,6.739,0.003,0,0,6.324,-0.0192,0.32286867,6.062,-0.0193,0.340208253,5.087,-0.0039,0.091033815,0.0476,0.575958889,0.030834218,2.5469757,2.836150145,-0.101952963,5.337300551,0.006206265,1.237,0.014
3/10/1996,6.721,0.055,0,0,6.448,0.0042,0.258223439,6.181,0.0188,0.248515168,5.107,0.02,0.099098436,0.0249,0.79002253,-0.200966174,2.496152837,2.80578175,-0.030368395,5.290789604,-0.046510948,1.341,0.013
3/3/1996,6.371,-0.007,0,0,6.421,0.0755,0.149621337,6.067,0.0857,0.116599457,5.007,0.0109,0.100679304,-0.0093,0.836935094,0.238038411,2.480556567,3.030133749,0.224351999,5.266216606,-0.024572998,1.414,-0.017
2/25/1996,6.413,0.026,0,0,5.97,0.0002,0.121291018,5.588,0.0123,0.101986927,4.953,-0.001,0.097481907,-0.0008,0.843960379,0.13125839,1.452103245,2.816605548,-0.213528201,5.275547592,0.009330985,1.017,-0.022
2/18/1996,6.248,0.025,0,0,5.969,0.0329,0.079599274,5.52,0.0415,0.110395451,4.958,0.0149,0.130793306,0.0138,0.843982796,-0.038386467,1.282993461,2.693274916,-0.123330632,5.276397369,0.000849778,1.011,0.017
2/11/1996,6.098,-0.011,0,0,5.779,0.0207,0.073129186,5.3,0.0124,0.121786015,4.885,-0.0085,0.165130252,0.0031,0.841720961,0.050580998,1.333487074,2.732417558,0.039142642,5.262655473,-0.013741896,0.894,-0.013
2/4/1996,6.163,0.019,0,0,5.662,-0.0009,0.073954115,5.235,-0.0055,0.111258258,4.927,-0.0104,0.173333974,-0.0155,0.852726518,0.105820106,1.208462752,2.683074215,-0.049343343,5.25959317,-0.003062303,0.735,0.032
1/28/1996,6.046,0.011,0,0,5.667,0.0057,0.105801911,5.264,-0.0135,0.124318408,4.979,-0.0224,0.179184728,0.0426,0.869244436,0.1025,1.089313749,2.582486978,-0.100587237,5.275261102,0.015667932,0.688,0.023
1/21/1996,5.978,-0.028,0,0,5.635,0.0194,0.122442231,5.336,0.0133,0.128042701,5.093,-0.0022,0.188576421,0.0035,0.866230517,-0.05511811,1.05061675,2.48490665,-0.097580328,5.233533482,-0.04172762,0.542,0.016
1/14/1996,6.148,0.017,0,0,5.528,-0.0368,0.128064263,5.266,-0.0309,0.123421635,5.104,-0.0095,0.198540788,-0.0175,0.877167192,-0.107519325,1.051264318,2.541601993,0.056695344,5.229999981,-0.003533501,0.424,0.017
1/7/1996,6.047,0.017,0,0,5.739,0.0109,0.137453992,5.434,0.0039,0.124974486,5.153,-0.0025,0.194466907,-0.0898,0.910876853,0.047864507,1.067251923,2.655352412,0.113750419,5.247699633,0.017699652,0.586,-0.024
12/31/1995,5.949,-0.019,0,0,5.677,0.0183,0.151559889,5.413,0.0052,0.13476766,5.166,0.0163,0.183807992,0.0265,0.839053675,0.084664537,0.821706219,2.608598122,-0.04675429,5.341818808,0.094119175,0.511,0.001
12/24/1995,6.064,-0.005,0,0,5.575,-0.0238,0.136557884,5.385,-0.0222,0.135934788,5.083,0.0152,0.154209958,0.0236,0.781328469,0.087749783,1.064808799,2.527327366,-0.081270756,5.315651754,-0.026167054,0.492,0.007
12/17/1995,6.097,0.007,0,0,5.711,-0.0087,0.126089078,5.507,-0.0106,0.129207843,5.007,-0.0611,0.069091324,0.0158,0.726234814,0.006118881,1.136086851,2.443216223,-0.084111143,5.292332493,-0.023319261,0.704,-0.007
12/10/1995,6.053,-0.005,0,0,5.761,0.0065,0.126210758,5.566,0.0013,0.13353751,5.333,-0.0259,0.057151747,0.0065,0.694969914,0.028776978,1.176763924,2.437115986,-0.006100237,5.276639592,-0.015692901,0.428,-0.002
12/3/1995,6.085,-0.026,0,0,5.724,0.0035,0.126492688,5.559,0.0104,0.147782911,5.475,0.007,0.059624753,0.025,0.588242638,0.00090009,1.19603233,2.408745289,-0.028370697,5.270152432,-0.00648716,0.249,0.017
11/26/1995,6.25,0.003,0,0,5.704,-0.0352,0.111898764,5.502,-0.033,0.138979455,5.437,-0.0068,0.068171434,0.0053,0.535992011,-0.064026959,1.050701353,2.407845604,-0.000899685,5.245431225,-0.024721207,0.267,0.012
11/19/1995,6.233,-0.016,0,0,5.912,0.0003,0.107648657,5.69,0.0064,0.132664154,5.474,-0.0029,0.067163896,0.004,0.449813562,-0.049639712,0.862451931,2.474014209,0.066168605,5.240166931,-0.005264294,0.438,0
11/12/1995,6.337,0.01,0,0,5.91,-0.014,0.107552003,5.654,-0.0179,0.121991985,5.49,-0.0129,0.069928614,0.0144,0.31089412,-0.037008481,0.910203884,2.524928324,0.050914116,5.236221726,-0.003945206,0.42,0.012
11/5/1995,6.277,-0.012,0,0,5.994,0.0098,0.112048799,5.757,0.0102,0.116661143,5.562,0.017,0.055022824,0.0072,0.216250754,0.057911909,1.078511835,2.562638998,0.037710674,5.221915689,-0.014306037,0.432,0.004
10/29/1995,6.355,-0.001,0,0,5.936,-0.0174,0.118706922,5.699,-0.0225,0.102736178,5.469,0.0117,0.057293494,0.0103,0.166246669,-0.161995899,1.189930437,2.506341931,-0.056297068,5.214723779,-0.00719191,0.467,0.019
10/22/1995,6.359,0.008,0,0,6.041,-0.0002,0.169711815,5.83,-0.0122,0.15207089,5.406,0.0122,0.075258148,0.0081,0.256723689,0.08692422,1.18710666,2.683074215,0.176732285,5.204523586,-0.010200192,0.635,-0.013
10/15/1995,6.308,-0.018,0,0,6.042,0.0132,0.202739159,5.902,0.0174,0.186427257,5.341,-0.0196,0.077607273,-0.0021,0.354093162,-0.015362107,0.993702392,2.599722324,-0.083351891,5.196426381,-0.008097206,0.701,0.005
10/8/1995,6.422,-0.013,0,0,5.963,-0.0173,0.186505407,5.801,-0.0151,0.167064725,5.448,-0.0016,0.082669691,0.0144,0.441228741,-0.022174535,0.946363801,2.615203651,0.015481327,5.19856609,0.002139709,0.515,0.004
10/1/1995,6.507,-0.012,0,0,6.068,-0.0184,0.171771166,5.89,-0.0219,0.15259274,5.457,0.0113,0.087177278,-0.0146,0.472979105,0.09733124,0.887903899,2.637627737,0.022424086,5.184264739,-0.01430135,0.611,-0.003
9/24/1995,6.583,0.016,0,0,6.182,-0.0096,0.169703958,6.022,-0.0068,0.152781471,5.396,0.0097,0.08677871,0.0052,0.539001317,0.02247191,0.752193828,2.54474665,-0.092881087,5.198947206,0.014682467,0.786,0.005
9/17/1995,6.482,-0.016,0,0,6.242,0.0184,0.179595997,6.063,0.0221,0.170834846,5.344,-0.0191,0.065847382,-0.0202,0.571908986,0.075993092,0.736424545,2.522523513,-0.022223137,5.193761527,-0.005185679,0.898,-0.003
9/10/1995,6.584,-0.005,0,0,6.129,-0.0149,0.193439655,5.932,-0.0159,0.202350658,5.448,-0.0123,0.058675757,0.0116,0.542687415,0.037634409,0.734242618,2.449279472,-0.073244041,5.214142508,0.020380981,0.681,0.019
9/3/1995,6.617,-0.014,0,0,6.222,-0.0014,0.194745304,6.028,0.0035,0.206161991,5.516,0.019,0.058508214,0.001,0.480038613,-0.011514615,0.718328306,2.412335957,-0.036943515,5.202640369,-0.011502139,0.706,0.016
8/27/1995,6.712,-0.028,0,0,6.231,-0.0187,0.21546745,6.007,-0.0169,0.224870234,5.413,-0.014,0.035383769,0.0105,0.353802578,-0.084347121,0.684417027,2.423917378,0.011581421,5.201685313,-0.000955056,0.818,0.007
8/20/1995,6.902,-0.011,0,0,6.35,-0.032,0.220475748,6.11,-0.0386,0.229839461,5.49,-0.0168,0.035137982,0.0131,0.278011708,0.024937656,0.712554871,2.512035317,0.088117939,5.191271543,-0.010413771,0.86,0.002
8/13/1995,6.98,0.01,0,0,6.56,-0.0073,0.207601648,6.355,-0.0047,0.214405017,5.584,0,0.065645513,0.0064,0.374909682,-0.06744186,0.851305533,2.48740353,-0.024631787,5.178247531,-0.013024012,0.976,0.007
8/6/1995,6.913,0.002,0,0,6.608,0.0176,0.190173284,6.385,0.0288,0.195000541,5.584,0.0038,0.067599803,0.0077,0.515363054,-0.02346707,0.877531892,2.557227311,0.069823781,5.171911952,-0.006335578,1.024,-0.007
7/30/1995,6.899,-0.01,0,0,6.494,0.0034,0.180129583,6.206,-0.0011,0.193377121,5.563,-0.0018,0.101546705,-0.006,0.574090859,0.002276176,0.885437745,2.580974119,0.023746807,5.164216097,-0.007695855,0.931,-0.007
7/23/1995,6.97,0.056,0,0,6.472,-0.0093,0.20613577,6.213,-0.0089,0.230107318,5.573,-0.0055,0.122976059,0.0165,0.647055596,0.065481002,0.806438673,2.578700529,-0.002273589,5.170276019,0.006059922,0.899,0.017
7/16/1995,6.602,0.012,0,0,6.533,0.0612,0.228484962,6.269,0.0618,0.25648056,5.604,0.0036,0.140416682,-0.0021,0.62666254,0.024006623,0.756215725,2.515274186,-0.063426343,5.153874661,-0.016401357,0.929,-0.011
7/9/1995,6.526,-0.015,0,0,6.156,0.018,0.254978975,5.904,0.0268,0.277412168,5.584,0.0114,0.138145495,0.0094,0.608661588,0.026338148,0.747639991,2.491551193,-0.023722994,5.156004097,0.002129436,0.572,0.006
7/2/1995,6.622,0.019,0,0,6.047,-0.0258,0.317963328,5.75,-0.0369,0.339588002,5.521,-0.0093,0.13603435,-0.0151,0.527535901,0.03427065,0.747336753,2.465553921,-0.025997271,5.146605128,-0.009398969,0.526,0.021
6/25/1995,6.501,-0.018,0,0,6.207,0.0254,0.350990171,5.97,0.0258,0.368103986,5.573,0.0076,0.126806984,-0.0056,0.460173484,0.023381295,0.747949048,2.431857429,-0.033696493,5.161861129,0.015256001,0.634,-0.009
6/18/1995,6.618,-0.016,0,0,6.053,-0.0237,0.341264007,5.82,-0.0212,0.358636941,5.531,-0.0204,0.10375832,-0.0132,0.320345448,0.034418605,0.721157249,2.408745289,-0.02311214,5.167448141,0.005587012,0.522,0.018
6/11/1995,6.724,0.028,0,0,6.2,-0.0313,0.338468052,5.946,-0.0417,0.357140013,5.646,-0.0183,0.097510398,-0.0121,0.193518233,-0.157523511,0.679402515,2.374905755,-0.033839534,5.180747621,0.013299479,0.554,0.023
6/4/1995,6.538,-0.032,0,0,6.4,0.0497,0.351801396,6.205,0.0665,0.381674323,5.751,0.0377,0.099655462,-0.0135,0.237423023,-0.016949153,0.544415079,2.546315278,0.171409523,5.192886293,0.012138672,0.649,-0.009
5/28/1995,6.756,-0.024,0,0,6.097,-0.0481,0.26427471,5.818,-0.0602,0.284768444,5.542,-0.0499,0.048699646,0.0027,0.335886617,0.063934426,0.633649044,2.563409711,0.017094433,5.20647397,0.013587678,0.555,0.017
5/21/1995,6.923,-0.01,0,0,6.405,-0.0339,0.210076944,6.191,-0.0388,0.235168875,5.833,-0.0021,0.056105555,-0.0125,0.436611928,-0.047619048,0.677781512,2.501435952,-0.06197376,5.203761053,-0.002712918,0.572,0.009
5/14/1995,6.991,-0.004,0,0,6.63,-0.0058,0.190538098,6.441,-0.0014,0.22220411,5.845,-0.0036,0.066467118,0.0212,0.508646579,0.081925676,0.685669989,2.550226116,0.048790164,5.216377652,0.0126166,0.785,-0.012
