Date,MPRIME,MPRIMEpct,MPRIMEstd,VIXlog,VIXlog_return,VIXpct,VIXstd,RealGDPpct,RealGDPstd,UNRATEpct,UNRATEstd,incomepct,incomelog_std,CPIpct,CPIstd,bond10,bond10pct,bond10std,bond5,bond5pct,bond5std,bond3,bond3pct,bond3std,commoditylog,commoditylog_return,commoditypct,commoditystd,SP500pct,SP500log_std,yield_diff,b30ret,b30std,b1ret,b1std,risk free
3/1/2005,5.58,0.016393443,0.529481927,2.640484882,0.148933689,0.160596026,0.8738275,-0.00202977,0.158057655,5.2,0.073824115,0.003121633,2.441213825,0.782064651,0.233441146,4.488,0.0244,0.210072712,4.172,0.0391,0.234184732,2.766,0.0154,0.536840645,5.949657953,0.075139948,0.078,25.26106765,-0.0191,1.614343135,1.722,-0.00093,47.38303327,0.001544,3.596774157,0.022813157
2/1/2005,5.49,0.045714286,0.520452794,2.491551193,-0.059455259,-0.057722309,0.930029301,0.00887372,0.131153006,5.4,0.065192024,0,2.442854555,0.576822234,0.212553883,4.381,0.0603,0.217906198,4.015,0.0851,0.186400286,2.724,0.1132,0.507047499,5.874518005,0.070942082,0.0735,24.19176975,0.0189,1.578695903,1.657,-0.015657,28.97313502,-0.000387,2.780011751,0.010138952
1/1/2005,5.25,0.019417476,0.475400416,2.551006451,-0.036005421,-0.035364936,0.991332564,0.004112406,0.126073171,5.3,0.071063352,-0.03703014,2.449174164,0.21019443,0.196193019,4.132,-0.0213,0.263615988,3.7,0.0261,0.30474915,2.447,0.1087,0.475866566,5.803575923,0.065497341,0.0677,25.62472798,-0.0253,1.54292198,1.685,0.038437,12.31128045,0.000604,0.829304126,0.035487731
12/1/2004,5.15,0.044624746,0.428537565,2.587011873,0.003769322,0.003776435,0.976190665,0.000685871,0.140570267,5.4,0.088317609,0.036249862,2.46399446,-0.366492147,0.220232947,4.222,-0.0305,0.283517685,3.606,-0.0217,0.343622532,2.207,-0.0023,0.441606109,5.738078582,-0.098198039,-0.0935,27.57677956,0.0325,1.347193311,2.015,0.029946,24.55597648,0.001464,0.315662795,0.010138949
11/1/2004,4.93,0.037894737,0.356066473,2.583242551,-0.206080371,-0.186232329,0.895755659,0.006906077,0.12589237,5.4,0.084852814,-0.003598209,2.075060016,0.052383447,0.180133004,4.355,0.0809,0.285670439,3.686,0.1238,0.338301657,2.212,0.1679,0.360105556,5.836276621,-0.036542894,-0.0359,28.31275166,0.0386,1.178623911,2.143,-0.025773,43.09944385,-0.002025,1.096253772,0.035487695
10/1/2004,4.75,0.037117904,0.286426256,2.789322921,0.198555881,0.21964018,0.813965943,0.001383126,0.12129395,5.5,0.083964278,-0.000274597,2.156693983,0.526592944,0.172643067,4.029,-0.0228,0.274237448,3.28,-0.0123,0.340614216,1.894,0.1174,0.299456916,5.872819515,0.050564465,0.0519,22.88159201,0.014,1.179436137,2.135,0.01872,20.23479718,0.001553,1.079203873,0.015208457
9/1/2004,4.58,0.033860045,0.21669487,2.59076704,-0.136431979,-0.127534336,1.001710685,0.002079002,0.122388271,5.4,0.086313383,-0.00013728,2.168090528,0.211081794,0.192126233,4.123,-0.0276,0.268810735,3.321,-0.0012,0.341874067,1.695,0.0708,0.244352569,5.82225505,0.133263423,0.1426,19.81207044,0.0094,1.395750578,2.428,0.009077,16.83253315,-0.000269,1.093585997,0.035487695
8/1/2004,4.43,0.042352941,0.149030198,2.72719902,-0.001960144,-0.001958225,0.832769072,0.009090909,0.116738073,5.4,0.083964278,0.002477155,2.150767827,0.05279831,0.226058424,4.24,-0.0559,0.267955303,3.325,-0.0987,0.343879969,1.583,0.1001,0.178342866,5.688991627,-0.039410612,-0.0386,23.0286599,0.0023,1.50640126,2.657,0.043186,17.60447352,0.003512,0.855658226,0.015208439
7/1/2004,4.25,0.059850374,0.078768296,2.729159164,0.066106329,0.068340307,0.814849578,-0.006944444,0.132480607,5.5,0.09721111,0.001626554,2.149181373,-0.158144439,0.235146779,4.491,-0.0201,0.282318673,3.689,-0.021,0.353283959,1.439,0.1242,0.109879176,5.728402239,0.071168892,0.0738,23.47494827,-0.0343,1.683480429,3.052,0.016703,33.20048072,0.001789,2.008475126,0.053232785
6/1/2004,4.01,0.0025,0.003162278,2.663052835,-0.077787189,-0.07483871,1.59717855,0.009110021,0.133120664,5.6,0.119373364,0,2.167487899,0.317292438,0.217449996,4.583,-0.0176,0.269595087,3.768,0.0145,0.314196754,1.28,0.2075,0.039802847,5.657233347,-0.051246743,-0.05,23.67350962,0.018,1.727501638,3.303,0.011977,36.42104326,0.0002,2.769754562,0.040556393
5/1/2004,4,0,0,2.740840024,-0.103487854,-0.098313025,1.51877048,-0.002795248,0.144760338,5.6,0.134164079,0.004319296,2.111619175,0.585106383,0.218502496,4.665,0.0344,0.234880135,3.714,0.032,0.261189267,1.06,0.095,0.017060676,5.70848009,0.040282652,0.0411,21.12563009,0.0121,1.77064123,3.605,-0.003441,16.68079927,-0.000371,1.123302423,0.076048908
4/1/2004,4,0,0,2.844327878,0.026526813,0.02688178,1.52224748,0.005621926,0.166453197,5.6,0.148996644,0.002692948,2.011057919,0.320170758,0.208338643,4.51,0.1754,0.298269472,3.599,0.2955,0.307188125,0.968,0.0265,0.017110426,5.668197438,0.025855355,0.0262,18.66432925,-0.0168,1.812770302,3.542,-0.067295,7.087155775,-0.00331,0.190683858,0.048160837
3/1/2004,4,0,0.069570109,2.817801065,0.140210071,0.150515464,1.565299981,0.009219858,0.180788397,5.8,0.161400124,0.003314671,2.103968178,0.644468314,0.208690113,3.837,-0.034,0.373220057,2.778,-0.0551,0.383707195,0.943,-0.0053,0.056775288,5.642342083,0.012365472,0.0124,15.52224752,-0.0164,1.82445639,2.894,0.014178,49.23950762,0.00141,2.085735442,0.106472496
2/1/2004,4,0,0.099336689,2.677590994,-0.133617239,-0.125075113,1.571175201,-0.005641749,0.205793856,5.6,0.161864141,0.001143335,2.178915464,0.539956803,0.194664052,3.972,-0.0392,0.379351215,2.94,-0.0634,0.391474265,0.948,0.0338,0.077932735,5.629976611,0.068956575,0.0714,13.45887319,0.0122,1.826662719,3.024,0.021635,43.92125841,0.001592,1.709825235,0.060835305
1/1/2004,4,0,0.116218186,2.811208233,-0.096239071,-0.091753145,1.432134633,0.002120141,0.196015872,5.7,0.137840488,-0.001197672,2.298400253,0.488334238,0.18073546,4.134,-0.028,0.386298747,3.139,-0.023,0.395624626,0.917,-0.0108,0.088239321,5.561020035,-0.001749415,-0.0017,11.51695405,0.0173,1.872008798,3.217,0.019525,21.69830547,0.001233,1.542424823,0.073513753
12/1/2003,4,0,0.125525562,2.907447304,0.115055955,0.121936213,2.51751028,0.006401138,0.183557439,5.7,0.121655251,0.000111424,2.394091895,-0.108401084,0.195222795,4.253,-0.0187,0.389984387,3.213,-0.0126,0.390730939,0.927,-0.0107,0.105754643,5.56276945,0.058238234,0.06,16.11484581,0.0508,1.876804706,3.326,0.013211,24.3580327,0.003836,1.45293129,0.025347506
11/1/2003,4,0,0.12890996,2.79239135,0.013572078,0.013664596,3.176010303,0.000711744,0.167398394,5.8,0.100995049,0.005264484,2.441025868,-0.27027027,0.239935339,4.334,0.0086,0.368307601,3.254,0.009,0.369261064,0.937,-0.0168,0.111067747,5.504531216,0.030205932,0.0307,16.65921975,0.0071,1.873295464,3.397,0.004057,19.1891645,-0.000455,2.701337508,0.045627512
10/1/2003,4,0,0.126846364,2.778819272,-0.344426278,-0.291373208,3.567648341,0.005726557,0.146802967,6,0.100995049,0.00297711,2.434636341,-0.107991361,0.224079604,4.297,0.0906,0.345822707,3.225,0.1436,0.345577198,0.953,0.0053,0.117607634,5.474325284,0.024857162,0.0252,16.71526887,0.055,1.825541175,3.344,-0.031384,10.42636515,-0.000772,2.13991503,0.121672964
9/1/2003,4,0,0.119051809,3.12324555,0.198472419,0.219538391,3.392258213,0.005759539,0.12758004,6.1,0.100995049,-0.012152152,2.426514627,0.325027086,0.233520487,3.94,-0.1186,0.361093032,2.82,-0.1859,0.375458253,0.948,-0.0257,0.120942778,5.449468123,-0.041364501,-0.0405,18.00769917,-0.0119,1.797141969,2.992,0.055228,20.31614014,0.003814,0.633937694,0.076048828
8/1/2003,4,0,0.114217142,2.924773131,-0.045128383,-0.044125244,3.455777163,0.002164502,0.106671875,6.1,0.103923048,0.006057054,2.422811625,0.380641653,0.235932496,4.47,0.0136,0.303099929,3.464,0.0781,0.305699635,0.973,0.0373,0.167788756,5.490832624,0.03912358,0.0399,18.98136849,0.0148,1.744284301,3.497,0.023022,31.29863596,0.000532,2.052924824,0.093789089
7/1/2003,4,-0.052132701,0.186535668,2.969901514,-0.001538067,-0.001536885,3.42313313,0.012417823,0.073340909,6.2,0.121655251,0.011234052,2.294893397,0.108873163,0.231201614,4.41,0.2543,0.238942601,3.213,0.3315,0.269720534,0.938,0.0229,0.188817637,5.451709044,-0.000199417,-0.0002,19.13042308,0.0193,1.733778037,3.472,-0.104917,45.03718568,-0.000905,2.414149126,0.111543489
6/1/2003,4.22,-0.007058824,0.20987033,2.971439581,0.002564813,0.002568105,4.189945087,0.001463058,0.063805259,6.3,0.122678441,0.002121461,2.101712277,0.108991826,0.230892178,3.516,0.0424,0.244865065,2.413,0.0537,0.285010721,0.917,-0.1746,0.207971179,5.451908461,-0.008704185,-0.0087,20.09607416,0.0113,1.671331286,2.599,-0.023214,68.35534284,0.002162,0.463365946,0.040556334
5/1/2003,4.25,0,0.236643191,2.968874768,-0.085597953,-0.082036779,3.815286096,0.005147059,0.057348835,6.1,0.095131488,0.007064521,1.992915694,-0.163220892,0.233044036,3.373,-0.1216,0.258761602,2.29,-0.1673,0.301240565,1.111,-0.0142,0.232258501,5.460612646,0.087013425,0.0909,22.08965453,0.0509,1.598477032,2.262,0.064188,84.19950961,0.001078,1.103740912,0.091260299
4/1/2003,4.25,0,0.251440296,3.054472721,-0.317982191,-0.272384254,3.107733477,-0.004392387,0.06328068,6,0.078740079,0.005153901,1.77022762,-0.217155266,0.219242987,3.84,0.01,0.372881214,2.75,0.0163,0.460184697,1.127,0,0.23985088,5.373599221,-0.074339153,-0.0716,23.33348926,0.081,1.71506408,2.713,0.011381,38.30001755,0.001039,1.677005168,0.078579268
3/1/2003,4.25,0,0.254732976,3.372454913,-0.016332415,-0.016199764,2.578476125,0.005150846,0.054201271,5.9,0.069282032,0.001663464,1.708621222,0.60076461,0.199054712,3.802,0.0298,0.477809179,2.706,0.0154,0.602054455,1.127,-0.0632,0.237415459,5.447938374,-0.181738179,-0.1662,25.60207818,0.0084,1.872167451,2.675,-0.01793,48.14416613,0.002141,1.074565183,0.086189745
2/1/2003,4.25,0,0.246981781,3.388787328,-0.050668766,-0.049406513,3.442548222,-0.002202643,0.060147966,5.9,0.06670832,-0.00422676,1.705083131,0.770500826,0.185305889,3.692,-0.0691,0.526686244,2.665,-0.0923,0.680680542,1.203,0.0221,0.23404501,5.629676554,0.094504465,0.0991,17.75922908,-0.017,1.937790252,2.489,0.029008,10.78475688,0.001683,1.642236585,0.060834865
1/1/2003,4.25,0,0.227058485,3.439456094,0.085350285,0.089098494,3.827383704,0.006651885,0.066999171,5.8,0.06670832,-0.002137361,1.739728628,0.442233278,0.154673083,3.966,0.0388,0.61414526,2.936,0.0759,0.794875923,1.177,-0.0345,0.210985939,5.535172089,0.074931045,0.0778,12.89371812,-0.0274,2.02025987,2.789,-0.004782,16.99281805,0.000443,1.938672828,0.098866626
12/1/2002,4.25,-0.022988506,0.191195072,3.354105809,0.039919804,0.040727309,4.494927374,0.002222222,0.066164777,6,0.070710678,0.001684223,1.845856508,-0.220628792,0.167185799,3.818,-0.0933,0.584183533,2.729,-0.1631,0.75762424,1.219,-0.0279,0.168130406,5.460241044,0.078003114,0.0811,14.37627399,-0.0603,2.038719123,2.599,0.042637,17.99475093,0.00448,1.133366225,0.03548671
11/1/2002,4.35,-0.084210526,0.126491106,3.314186005,-0.12430713,-0.11689143,4.661871429,-0.000740192,0.069673843,5.9,0.055226805,0.001916257,1.842459467,0,0.144083501,4.211,0.0811,0.589708035,3.261,0.1601,0.765168689,1.254,-0.1723,0.09766587,5.38223793,0.000393165,0.0004,18.44534751,0.0571,2.066773936,2.957,-0.003344,26.00197174,-0.000347,2.739709656,0.083654468
10/1/2002,4.75,0,0,3.438493134,-0.242606107,-0.215419507,4.818231778,0.000740741,0.104647557,5.7,0.047434165,0.00206351,1.852956647,0.165745856,0.133226505,3.895,0.0819,0.538326636,2.811,0.0963,0.688415257,1.515,-0.0232,0.072108637,5.381844765,-0.045418434,-0.0444,19.88994598,0.0864,2.065944933,2.38,-0.041985,26.44399864,0.002565,2.506873418,0.027882345
9/1/2002,4.75,0,0.028460499,3.681099242,0.195560742,0.215992654,4.698686828,-0.005891016,0.113450919,5.7,0.047434165,0.000286681,2.270722346,0.166021029,0.192405119,3.6,-0.1283,0.358314713,2.564,-0.1957,0.476648018,1.551,-0.0817,0.040110957,5.427263199,0.055554117,0.0571,18.05457552,-0.11,1.965283256,2.049,0.042904,29.4578966,0.004035,1.395725976,0.065908225
8/1/2002,4.75,0,0.111175537,3.485538499,0.018865567,0.019044646,3.312933193,0.005181347,0.120595743,5.7,0.071063352,-0.000573033,2.388162577,0.333148251,0.207971674,4.13,-0.0738,0.333304415,3.188,-0.0842,0.419188701,1.689,-0.0094,0.095985473,5.371709082,0.056511,0.0581,16.23297805,0.0049,1.884856019,2.441,0.06011,28.03701734,0.000968,3.329834376,0.076044133
7/1/2002,4.75,0,0.256072906,3.466672932,0.231923758,0.261023583,3.436777586,0.00371471,0.108939331,5.8,0.115974135,-0.003312582,2.444982469,0.111172874,0.22884933,4.459,-0.0728,0.317306091,3.481,-0.1386,0.370706533,1.705,0.0029,0.204753076,5.315198082,0.003093695,0.0031,15.0968611,-0.079,1.722315584,2.754,0.035049,55.96561362,0.005072,2.651918112,0.091259956
6/1/2002,4.75,0,0.50811744,3.234749174,0.240017401,0.271271271,3.425228602,0,0.107708454,5.8,0.182893412,0.002203715,2.429656966,0.055617353,0.240633279,4.809,-0.0468,0.31659264,4.041,-0.0725,0.371020455,1.7,-0.0263,0.517477171,5.312104387,0.042763308,0.0437,15.12811934,-0.0725,1.606017467,3.109,0.018716,50.28938059,0.005796,3.224459599,0.03548671
5/1/2002,4.75,0,0.713785682,2.994731773,-0.09221138,-0.088087631,3.417273617,0.003728561,0.097530622,5.8,0.229782506,0.003273322,2.421106476,0,0.241836585,5.045,-0.0086,0.317145971,4.357,-0.0169,0.381380883,1.746,-0.0202,0.695846766,5.26934108,-0.04991993,-0.0487,15.84887142,-0.0091,1.698332419,3.299,0.002146,27.70741562,0.002214,5.385242324,0.070978465
4/1/2002,4.75,0,0.837815281,3.086943154,0.230472947,0.259195402,3.337541419,0.005247376,0.091899704,5.9,0.289827535,0.002677492,2.394493073,0.559284116,0.256263147,5.089,-0.0586,0.352484137,4.432,-0.0801,0.444160682,1.782,-0.0138,0.816641122,5.319261009,0.014822913,0.0149,15.64222529,-0.0614,1.757546632,3.307,0.036252,11.49797787,0.007708,4.083390646,0.053230643
3/1/2002,4.75,0,0.932034811,2.856470206,-0.215760038,-0.194071329,3.485348725,-0.006701415,0.09065196,5.7,0.319687347,-2.88E-05,2.414033601,0.562429696,0.233773143,5.406,0.1092,0.349343336,4.818,0.1469,0.457274243,1.807,0.029,0.875966894,5.304438097,0.130941032,0.1399,18.21481018,0.0367,1.839177921,3.599,-0.050435,20.84444019,-0.002648,5.100033321,0.076048987
2/1/2002,4.75,0,0.998114333,3.072230245,0.02343125,0.023707918,3.160253773,0.002987304,0.081349725,5.7,0.358887169,0.000806754,2.417590329,0.395256917,0.222900883,4.874,-0.0341,0.372084533,4.201,-0.0396,0.490512487,1.756,-0.0118,0.913371556,5.173497065,0.061354469,0.0633,21.33848972,-0.0208,1.873743132,3.118,0.006827,26.19001009,0.003139,3.829364056,0.038021493
1/1/2002,4.75,-0.018595041,1.074473514,3.048798994,-0.120886544,-0.113865509,3.094044836,0.014393939,0.069992063,5.7,0.359791606,0.019954155,2.394060648,0.226372383,0.223057028,5.046,0.0034,0.371350329,4.374,0.0085,0.493755405,1.777,0.0236,0.951096069,5.112142596,-0.018685864,-0.0185,20.32608528,-0.0156,1.869665621,3.269,0.010098,27.81640716,0.000687,1.652214291,0.055767884
12/1/2001,4.84,-0.050980392,1.132876869,3.169685539,-0.001679304,-0.001677894,3.056420409,-0.004524887,0.067692113,5.7,0.343874977,0.000970731,2.35391355,-0.394588501,0.223102597,5.029,0.0578,0.370693359,4.337,0.068,0.500674656,1.736,-0.0258,0.991259519,5.13082846,-0.002466847,-0.0025,19.48548379,0.0076,1.890532825,3.293,-0.022782,8.540678841,0.002073,1.99365462,4.79E-08
11/1/2001,5.1,-0.077757685,1.109665115,3.171364842,-0.341970069,-0.289630534,3.078558605,0.008365019,0.06770032,5.5,0.303315018,0.000323682,2.345709622,-0.16882386,0.206709252,4.754,0.1202,0.367719776,4.061,0.1693,0.494437458,1.782,-0.1256,0.944705369,5.133295307,-0.033662592,-0.0331,17.53552101,0.0752,1.990233151,2.972,-0.055366,11.68277583,0.001236,1.401209802,0.010139047
10/1/2001,5.53,-0.119426752,1.093930731,3.513334911,0.049788905,0.051049201,3.165506131,-0.016454749,0.056774407,5.3,0.253081015,-0.018427589,2.333238959,-0.336511497,0.218138377,4.244,-0.0754,0.262456367,3.473,-0.0875,0.360114935,2.038,-0.1401,0.986690293,5.166957899,-0.035499236,-0.0349,17.88166606,0.0181,1.966436024,2.206,0.088895,42.93750722,0.007903,1.629232147,5.07E-08
9/1/2001,6.28,-0.058470765,1.095743786,3.463546007,0.247875313,0.281300161,2.618074609,0.011346445,0.04398232,5,0.223718573,-0.00946986,2.331120569,0.450704225,0.189225654,4.59,-0.0517,0.232261084,3.806,-0.1309,0.303749184,2.37,-0.2984,1.006729937,5.202457135,-0.110762637,-0.1048,18.50172975,-0.0817,1.856360362,2.22,-0.00266,45.11175324,0.010444,4.792768132,3.24E-08
8/1/2001,6.67,-0.011851852,1.10225476,3.215670694,0.142051835,0.152636394,2.354279213,-0.003016591,0.042544095,4.9,0.204450483,0.015485183,2.308890161,0,0.185581843,4.84,-0.0425,0.272916674,4.379,-0.0323,0.40081097,3.378,-0.0482,1.095465381,5.313219772,0.006339175,0.0064,17.83122548,-0.0641,1.90364914,1.462,0.026989,50.27386005,0.004845,8.835187009,0.005069499
7/1/2001,6.75,-0.032951289,1.077004075,3.073618858,0.126027013,0.134312809,2.370211426,-0.006741573,0.045264654,4.6,0.169705627,0.013724451,2.000732287,-0.280898876,0.179816486,5.055,-0.0646,0.314944881,4.525,-0.0895,0.459919123,3.549,-0.0335,1.099558679,5.306880597,-0.004670812,-0.0047,16.20064919,-0.0107,1.956642096,1.506,0.038582,14.41919557,0.007754,7.459937209,0.002534761
6/1/2001,6.98,-0.035911602,0.980005102,2.947591846,-0.172126363,-0.158127215,2.449649971,0.004514673,0.054456915,4.5,0.155724115,-0.001000353,1.850532595,0.16882386,0.14609364,5.404,0.0035,0.340163359,4.97,0.0118,0.535286932,3.672,0.0082,1.061888784,5.311551409,-0.071215556,-0.0687,14.0788917,-0.025,2.03745908,1.732,0.004153,31.25504879,0.002773,6.015912961,0.015208489
5/1/2001,7.24,-0.071794872,0.833312666,3.119718209,-0.118175622,-0.111460008,2.733532577,0.007581501,0.051088159,4.3,0.132098448,-0.003284457,1.86578149,0.4522329,0.157455381,5.385,0.0092,0.403888392,4.912,0.0049,0.604237959,3.642,-0.0613,0.928701985,5.382766965,-0.029907576,-0.0295,14.63931825,0.0051,2.041358647,1.743,0.008805,22.01741288,0.006094,5.148160659,0.020278316
4/1/2001,7.8,-0.0625,0.633334211,3.237893831,-0.116910476,-0.110335164,2.82520444,-0.002269289,0.055025247,4.4,0.125698051,-0.003739628,1.985434137,0.397275823,0.152273749,5.336,0.0857,0.445030386,4.888,0.074,0.641493743,3.88,-0.0958,0.73110285,5.412674541,0.052612709,0.054,14.40047956,0.0768,2.037423526,1.456,-0.043105,6.118680083,0.004721,4.251191285,5.07E-08
3/1/2001,8.32,-0.021176471,0.459856258,3.354804307,0.010177277,0.010229242,2.975728414,-0.002264151,0.056764621,4.3,0.100995049,0.00181467,2.109636681,0.227531286,0.160286384,4.915,0.0022,0.459470033,4.551,-0.0244,0.64747187,4.291,-0.1187,0.539552119,5.360061832,-0.042555188,-0.0417,13.0610387,-0.0642,1.91298832,0.624,-0.014758,22.02576066,0.007367,5.063641567,0.010139051
2/1/2001,8.5,-0.060773481,0.329594026,3.34462703,0.252675899,0.28746594,2.738963598,0,0.085146932,4.2,0.080311892,0.000439226,2.151849817,0.399771559,0.163478832,4.904,-0.0407,0.416010951,4.665,-0.0239,0.602867306,4.869,-0.0219,0.418510852,5.40261702,-0.022216691,-0.022,16.0399507,-0.0923,1.800073257,0.035,0.014203,29.07265847,0.004732,5.647115385,0.088719018
1/1/2001,9.05,-0.047368421,0.203767296,3.091951131,-0.19831469,-0.179888268,2.568899456,-0.001507159,0.113436228,4.2,0.077781746,0.004411635,2.199290451,0.632183908,0.164908085,5.112,0,0.353140828,4.779,-0.0411,0.490588264,4.978,-0.1518,0.253368769,5.424833711,-0.084245671,-0.0808,17.94504763,0.0346,1.817561734,0.134,-0.001917,8.132985737,0.012048,5.627469379,0.093795639
12/1/2000,9.5,0,0.249891087,3.290265821,-0.099196304,-0.094435076,2.568553676,0,0.135896202,3.9,0.057008771,0.001059915,2.243097636,-0.057438254,0.191506998,5.112,-0.0668,0.285261693,4.984,-0.0845,0.376936201,5.869,-0.0545,0.259865029,5.509079382,-0.037596939,-0.0369,17.44256747,0.0041,1.767587764,-0.757,0.02645,7.434679562,0.009996,7.887816749,0.007604197
11/1/2000,9.5,0,0.311876044,3.389462125,0.226945077,0.25476095,2.421689516,0.002265861,0.127108877,3.9,0.06363961,-0.000588495,2.287062417,0.057471264,0.18980142,5.478,-0.0491,0.301014009,5.444,-0.0635,0.32070471,6.207,-0.0227,0.269857164,5.546676321,0.079824082,0.0831,15.21556147,-0.0801,1.649379645,-0.729,0.029119,13.87764351,0.006788,9.992411361,0.015208654
10/1/2000,9.5,0,0.385198362,3.162517049,0.138683345,0.148760282,1.911342594,0.002271007,0.131402689,3.9,0.06164414,0.001798137,2.321627514,0.172711572,0.180437076,5.761,-0.0081,0.293506483,5.813,-0.0077,0.277945658,6.351,0.0229,0.326860555,5.466852239,-0.003245066,-0.0032,16.57074085,-0.0049,1.656212082,-0.59,0.018404,25.78343021,0.004956,7.581350691,0.043091065
9/1/2000,9.5,0,0.421030482,3.023833704,0.200076695,0.221496437,1.956375442,0.008396947,0.143065642,3.9,0.058736701,0.000117925,2.353289256,0.520833333,0.191532392,5.808,0.0138,0.265941096,5.858,-0.0196,0.23996759,6.209,-0.0155,0.345905511,5.470097305,-0.028704012,-0.0283,17.2460091,-0.0535,1.686493595,-0.401,-0.024577,21.78879078,0.005337,5.261368033,0.05069785
8/1/2000,9.5,0,0.446643034,2.823757009,-0.208307194,-0.18804243,1.931630975,-0.006823351,0.164482353,4.1,0.058736701,0.005156167,2.397740141,0,0.191949659,5.729,-0.0515,0.219930519,5.975,-0.0292,0.245444925,6.307,0.0168,0.346879038,5.498801317,0.135976055,0.1457,16.10649907,0.0607,1.65718406,-0.578,0.020774,11.71431283,0.005976,4.56734898,0.015208489
7/1/2000,9.5,0,0.455724088,3.032064203,0.059600505,0.061412433,1.348212852,0.003041825,0.167385118,4,0.058736701,0.00437513,2.424294304,0.232018561,0.182886139,6.04,0.0022,0.240015277,6.155,-0.005,0.305616026,6.203,0.0585,0.378332144,5.362825262,-0.099792671,-0.095,16.66829531,-0.0163,1.802558685,-0.163,0.020272,12.10545695,0.005483,4.992780304,0.040557615
6/1/2000,9.5,0.028138528,0.425625031,2.972463698,-0.190899417,-0.173784313,1.255576426,-0.001518603,0.166536616,4,0.071063352,0.001848704,2.456092542,0.524781341,0.18653554,6.027,-0.0411,0.245134,6.186,-0.058,0.333600293,5.86,0.044,0.388750834,5.462617933,0.054535814,0.0561,14.10174004,0.0239,1.825241984,0.167,0.020563,18.34126457,0.007794,5.029153417,0.058300318
5/1/2000,9.24,0.026666667,0.371425183,3.163363115,-0.102396334,-0.097328279,0.746593535,0.013076923,0.160003472,4,0.079056942,0.003320768,2.453824219,0.116754232,0.180045797,6.285,0.0108,0.261276865,6.567,0.0041,0.347167907,5.613,-0.0344,0.433264623,5.408082119,0.093849574,0.0984,14.315283,-0.0219,1.840936821,0.672,-0.000867,17.87697774,0.004305,5.80998208,0.09379576
4/1/2000,9,0.019252548,0.328513487,3.265759449,0.083132715,0.086686019,0.731828077,0.005413766,0.164668016,3.8,0.093808315,0.004266314,2.440184464,0.058411215,0.175646269,6.218,0.036,0.287113779,6.54,0.0355,0.362772181,5.813,-0.008,0.430346127,5.314232546,-0.01791362,-0.0178,16.79539368,-0.0308,1.815428287,0.405,-0.013274,10.0796721,0.003549,5.317323597,0.078579079
3/1/2000,8.83,0.011454754,0.33334,3.182626734,0.031173542,0.031664526,0.893578093,0.004662005,0.17164563,4,0.077781746,0.001866233,2.410908109,0.824499411,0.180094073,6.002,-0.0635,0.327461635,6.316,-0.042,0.388471592,5.86,0.0117,0.40105799,5.332146166,-0.043173445,-0.0423,19.38804569,0.0967,1.730855742,0.142,0.047912,6.96483412,0.005338,3.394770679,0.136897363
2/1/2000,8.73,0.027058824,0.326060662,3.151453191,-0.065420671,-0.063326651,0.947933345,-0.010760953,0.174814187,4.1,0.072456884,0.003109997,2.380067258,0.592417062,0.139808597,6.409,-0.038,0.379661896,6.593,-0.0138,0.412139459,5.792,0.0176,0.35348481,5.375319611,0.045673165,0.0467,17.14378753,-0.0201,1.734200502,0.617,0.036776,20.67851341,0.005797,3.840535537,0.149558178
1/1/2000,8.5,0,0.30069549,3.216873862,0.012502764,0.012581251,0.957124701,0.010878011,0.146002283,4,0.077781746,0.005708907,2.317014041,0.297088532,0.159556553,6.662,0.0353,0.362832131,6.685,0.0541,0.376431136,5.692,0.0931,0.277547614,5.329646446,0.059023041,0.0608,15.82402468,-0.0509,1.751075663,0.97,0.004485,35.10672444,0.002476,4.757315069,0.141968493
12/1/1999,8.5,0.015531661,0.288099134,3.204371098,0.018845253,0.019023945,0.958227583,0.007042254,0.140984633,4,0.06670832,0.006879472,2.185893313,0,0.159711262,6.435,0.0391,0.33365353,6.342,0.0378,0.338892658,5.207,-0.0148,0.252360875,5.270623404,0.025378282,0.0257,19.04605659,0.0578,1.664133772,1.228,-0.019611,18.31349391,0.003245,3.615112581,0.081114187
11/1/1999,8.37,0.014545455,0.251166169,3.185525845,0.085433511,0.08918914,1.259864997,0.004716981,0.141562707,4.1,0.06363961,0.005657709,2.00280483,0.059453032,0.152932142,6.193,0.0274,0.434869853,6.111,0.0281,0.438366361,5.285,0.0377,0.206681854,5.245245122,0.044595162,0.0456,19.74293307,0.0191,1.614473487,0.908,-0.011197,8.455779207,0.002745,2.433524753,0.121684952
10/1/1999,8.25,0,0.214797062,3.100092334,-0.135050463,-0.126328178,1.320394384,0.003154574,0.132480607,4.1,0.057008771,0.004602601,1.830650962,0.178677784,0.146864527,6.028,0.025,0.488232424,5.944,0.0334,0.49161724,5.093,0.0624,0.169687294,5.200649961,-0.051953256,-0.0506,20.37508012,0.0625,1.64338037,0.935,-0.010533,12.86052368,0.002891,2.536787384,0.169838308
9/1/1999,8.25,0.023573201,0.181426447,3.235142797,0.038512541,0.039263761,1.200171492,0.003164557,0.124137021,4.2,0.052915026,-0.002188386,1.840073669,0.478755236,0.161527688,5.881,-0.0156,0.508098459,5.752,-0.0208,0.532291524,4.794,-0.0358,0.16706672,5.252603217,0.050661848,0.052,17.6834178,-0.0286,1.786732105,1.087,0.006405,9.076265545,0.005627,2.377136684,0.167327364
